variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
c_charge_desc=Grand_Theft_of_the_2nd_Degree,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Harass_Witness_Victm_Informnt,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Kidnapping___Domestic_Violence,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Leave_Acc_Attend_Veh_More_$50,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.486954768751,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.507002008593354,5.624017506187339
c_charge_desc=Leaving_Acc_Unattended_Veh,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Leaving_the_Scene_of_Accident,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Lewd_or_Lascivious_Molestation,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000002,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Lewd_Lasc_Battery_Pers_12+_<16,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Misuse_Of_911_Or_E911_System,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Neglect_Child___No_Bodily_Harm,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Neglect_Abuse_Elderly_Person,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000002,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Obstruct_Officer_W_Violence,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Operating_W_O_Valid_License,compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,150.23291522453036,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,12.31848830022492,5.624017506187339
c_charge_desc=PL_Unlaw_Use_Credit_Card,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Petit_Theft,compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,150.23291522453036,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,12.318488300224915,5.624017506187339
c_charge_desc=Pos_Cannabis_For_Consideration,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Pos_Cannabis_W_Intent_Sel_Del,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,72.6109187712148,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,8.624104495479724,5.624017506187339
c_charge_desc=Pos_Methylenedioxymethcath_W_I_D_S,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
"c_charge_desc=Poss_3,4_MDMA_(Ecstasy)",compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Poss_AntiShoplifting_Device,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,201.98370814531967,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,14.259310080841596,5.624017506187339
c_charge_desc=Poss_Cocaine_Intent_To_Del_Sel,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Poss_Contr_Subst_W_o_Prescript,compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.48695476875093,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.50700200859335,5.624017506187339
c_charge_desc=Poss_Meth_Diox_Meth_Amp_(MDMA),compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Poss_Pyrrolidinovalerophenone,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.48695476875093,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.507002008593346,5.624017506187339
c_charge_desc=Poss_Similitude_of_Drivers_Lic,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.48695476875093,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.507002008593346,5.624017506187339
c_charge_desc=Poss_Unlaw_Issue_Id,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Poss_Wep_Conv_Felon,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Poss_of_Cocaine_W_I_D_S_1000FT_Park,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.48695476875093,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.507002008593346,5.624017506187339
c_charge_desc=Poss_of_Methylethcathinone,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
"c_charge_desc=Poss3,4_Methylenedioxymethcath",compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,57.08855533384535,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,7.6748428297610225,5.624017506187339
c_charge_desc=Possess_Cannabis_20_Grams_Or_Less,compas,0.0,1.0,0.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,119.1831070465626,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,10.99073052269663,5.624017506187339
c_charge_desc=Possess_Countrfeit_Credit_Card,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Possess_Drug_Paraphernalia,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Possession_Burglary_Tools,compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,119.1831070465626,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,10.99073052269663,5.624017506187339
c_charge_desc=Possession_Of_Alprazolam,compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.486954768751,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.50700200859335,5.624017506187339
c_charge_desc=Possession_Of_Anabolic_Steroid,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Possession_Of_Methamphetamine,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,201.98370814531967,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,14.259310080841596,5.624017506187339
c_charge_desc=Possession_of_Cannabis,compas,0.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,150.23291522453036,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,12.31848830022492,5.624017506187339
c_charge_desc=Possession_of_Cocaine,compas,0.0,0.0,0.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,7.004805013146923,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,2.99701060696555,5.624017506187339
c_charge_desc=Possession_of_Ethylone,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Possession_of_Oxycodone,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.486954768751,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.507002008593354,5.624017506187339
c_charge_desc=Principal_In_The_First_Degree,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Prostitution,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Prostitution_Lewd_Act_Assignation,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Prowling_Loitering,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Purchase_Cannabis,compas,0.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,305.486954768751,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,17.507002008593354,5.624017506187339
c_charge_desc=Resist_Officer_w_Violence,compas,0.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,150.23291522453036,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,12.31848830022492,5.624017506187339
c_charge_desc=Resist_Obstruct_W_O_Violence,compas,1.0,0.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,119.1831070465626,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,10.990730522696634,5.624017506187339
c_charge_desc=Robbery___No_Weapon,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,201.98370814531967,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,14.259310080841592,5.624017506187339
c_charge_desc=Robbery___Weapon,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Robbery_Sudd_Snatch_No_Weapon,compas,0.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,201.98370814531967,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,14.259310080841596,5.624017506187339
c_charge_desc=Sale_Del_Counterfeit_Cont_Subs,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
c_charge_desc=Sell_or_Offer_for_Sale_Counterfeit_Goods,compas,1.0,1.0,1.0,616,6.423246963533519,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6493506493506493,-0.4317824164255378,1.54,0.4317824164255378,0.4496753246753247,0.5503246753246753,0.5,0.0503246753246753,2,0,0,0.0,0.0,0,-1.9652552021418137,616.0000000000002,149.11360286890928,241.40475303360355,616.0000000000001,-0.6882207926508344,24.81934729198172,6.927296536747795,10.062158172511245,24.81934729198172,5.624017506187339
