variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,skew_min,skew_max,skew_mean,skew_std,class_entropy
 Other-relative,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Own-child,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Unmarried,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Wife,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Canada,adult,0.0,1.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Columbia,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Cuba,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Dominican-Republic,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 El-Salvador,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 England,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 France,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Germany,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Greece,adult,0.0,1.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Guatemala,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Haiti,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Hungary,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 India,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Iran,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Italy,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Jamaica,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Japan,adult,1.0,1.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Mexico,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Nicaragua,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Peru,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Philippines,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Poland,adult,0.0,1.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Portugal,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Puerto-Rico,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Trinadad&Tobago,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 United-States,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
 Yugoslavia,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
Not known,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age between 10 and 20,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age between 20 and 30,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age between 30 and 40,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age between 40 and 50,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age between 50 and 60,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age between 60 and 70,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
age>70,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
hour<10,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
hours between 10 and 20,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
hours between 20 and 30,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
hours between 30 and 40,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
hour between 40 and 50,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
hour>70,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2420814479638009,0.7579185520361991,0.5,0.257918552036199,2,0,0,0.0,0.0,0,-1.970549474196922,3093.9999999999995,338.3266324628178,723.2029773382961,-3.194156589608012,55.62373594069352,11.074545056186372,14.73738583950187,6.618738983517219
race,adult,0.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
sex,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 10th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 11th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 12th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 1st-4th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 5th-6th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 7th-8th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 9th,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 Assoc-acdm,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 Assoc-voc,adult,0.0,0.0,0.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 Bachelors,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 Doctorate,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 HS-grad,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 Masters,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
 Preschool,adult,1.0,0.0,1.0,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2485455720749838,0.7514544279250162,0.5,0.2514544279250161,2,0,0,0.0,0.0,0,-1.9838006921357836,3094.0,397.0712199535667,781.97380538422,-3.1101431281397782,55.62373594069352,12.501701591659458,15.56688250962502,6.645090969505645
