variable,data,correlation_true,spearman_correlation,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
c_charge_desc=Grand_Theft_Dwell_Property,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,0.6525974025974026,-0.6574675324675324,-0.6443457573354481,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674844,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Grand_Theft_in_the_3rd_Degree,compas,0.0280609035148282,0.0280609035148282,0.0003929219129291,0.531951640759931,0.4736842105263157,1.006791909045636,0.105399509135533,0.0576765748568312,-0.084982534890284,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,11.404389852047448,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,3.65615001796295,5.673323267171493,0.468048359240069,0.5263157894736843,0.0582674302336151,-0.0582674302336152
c_charge_desc=Harm_Public_Servant_Or_Family,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,-0.349025974025974,-0.6574675324675324,-0.1422572456103236,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0000000000002,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674845,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Leaving_Acc_Unattended_Veh,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,-0.349025974025974,0.3441558441558441,-0.1428072957969865,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Leaving_the_Scene_of_Accident,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,-0.349025974025974,-0.6574675324675324,-0.1422572456103236,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Lewd_Act_Presence_Child_16,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.6525974025974026,0.3441558441558441,-0.6439813835413581,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674844,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Lewd_or_Lascivious_Molestation,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,-0.349025974025974,0.3441558441558441,-0.1428072957969865,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Lewdness_Violation,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,-0.349025974025974,0.3441558441558441,-0.1428072957969865,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674844,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Lve_Scen_Acc_Veh_Prop_Damage,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,-0.349025974025974,-0.6574675324675324,-0.1422572456103236,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Neglect_Child___No_Bodily_Harm,compas,0.0603586816648862,0.0603586816648862,0.0024420343050327,0.5300813008130081,0.0,1.0032520325203251,0.1520325203252032,-0.156910569105691,-0.39311036576305,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,305.98697600634546,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,17.521276416296665,5.673323267171493,0.4699186991869919,1.0,0.5300813008130081,-0.5300813008130081
c_charge_desc=Operating_W_O_Valid_License,compas,0.0273090815570037,0.0273090815570037,0.0003770492894678,0.5293159609120521,0.3333333333333333,1.0018035211126877,-0.3501628664495114,-0.3246471226927253,0.3589406441309555,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,202.3170679777759,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,14.27099387144382,5.673323267171493,0.4706840390879478,0.6666666666666667,0.1959826275787188,-0.1959826275787188
c_charge_desc=Petit_Theft,compas,0.0387155713434358,0.0387155713434358,0.0007577611884695,0.530278232405892,0.3333333333333333,1.0036247527436666,0.6579378068739771,0.0103655210038188,-0.6490192282875209,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,98.6504868613088,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,10.01652240197119,5.673323267171493,0.469721767594108,0.6666666666666667,0.1969448990725587,-0.1969448990725587
c_charge_desc=Petit_Theft_$100_$300,compas,0.0273090815570037,0.0273090815570037,0.0003770492894678,0.5293159609120521,0.3333333333333333,1.0018035211126877,-0.015200868621064,0.010314875135722,0.1072105403247271,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,202.31706797777588,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,14.270993871443824,5.673323267171493,0.4706840390879478,0.6666666666666667,0.1959826275787188,-0.1959826275787188
c_charge_desc=Pos_Cannabis_W_Intent_Sel_Del,compas,-0.0441312592677908,-0.0441312592677908,0.0010073444911291,0.5255354200988468,0.7,0.9946483257699033,0.357331136738056,-0.057331136738056,-0.4354008060904613,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,57.18857347785279,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,7.681354488343926,5.673323267171493,0.4744645799011532,0.3,-0.1744645799011531,0.1744645799011531
"c_charge_desc=Poss_3,4_MDMA_(Ecstasy)",compas,0.0032401132795567,0.0032401132795567,5.240739969153765e-06,0.5284552845528455,0.5,1.00017457229787,0.6536585365853659,-0.156910569105691,-0.6451989389920425,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,305.98697600634546,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,17.52127641629666,5.673323267171493,0.4715447154471545,0.5,0.0284552845528455,-0.0284552845528455
c_charge_desc=Poss_Cocaine_Intent_To_Del_Sel,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.6525974025974026,0.3441558441558441,-0.6439813835413581,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Poss_Contr_Subst_W_o_Prescript,compas,0.0273090815570037,0.0273090815570037,0.0003770492894678,0.5293159609120521,0.3333333333333333,1.0018035211126877,0.3197611292073832,-0.3246471226927253,-0.3943279212137344,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,202.31706797777585,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,14.27099387144382,5.673323267171493,0.4706840390879478,0.6666666666666667,0.1959826275787188,-0.1959826275787188
"c_charge_desc=Poss_Of_1,4Butanediol",compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,-0.349025974025974,-0.6574675324675324,-0.1422572456103236,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674844,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Poss_Of_Controlled_Substance,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,-0.349025974025974,0.3441558441558441,-0.1428072957969865,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Poss_Pyrrolidinovalerophenone,compas,0.0739841600076167,0.0739841600076167,0.003667503078651,0.5309446254071661,0.0,1.004885993485342,0.6547231270358306,0.3452768729641694,-0.6457055214723926,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,202.31706797777585,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,14.27099387144382,5.673323267171493,0.4690553745928338,1.0,0.5309446254071661,-0.5309446254071661
c_charge_desc=Poss_Similitude_of_Drivers_Lic,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.6525974025974026,0.3441558441558441,-0.6439813835413581,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Poss_Wep_Conv_Felon,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.6525974025974026,0.3441558441558441,-0.6439813835413581,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674844,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Poss_Sell_Del_Cocaine_1000FT_Sch,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,0.6525974025974026,-0.6574675324675324,-0.6443457573354481,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Poss_Sell_Del_Man_Amobarbital,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.6525974025974026,0.3441558441558441,-0.6439813835413581,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.83948469674845,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
"c_charge_desc=Poss3,4_Methylenedioxymethcath",compas,-0.0508871803853179,-0.0508871803853179,0.0013656337170113,0.5254515599343186,0.75,0.9944896088327442,-0.2263957307060755,0.2214696223316913,0.1088451557093425,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,72.73594138816816,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,8.631348548531077,5.673323267171493,0.4745484400656814,0.25,-0.2245484400656814,0.2245484400656814
c_charge_desc=Possess_Cannabis_20_Grams_Or_Less,compas,0.0935296627175158,0.0935296627175157,0.0046555264129585,0.5346534653465347,0.1818181818181818,1.01190548502703,-0.0771077107710771,-0.3906390639063907,-0.0006238508011557,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,51.535452393257145,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,7.305368596384175,5.673323267171493,0.4653465346534653,0.8181818181818181,0.3528352835283528,-0.3528352835283528
c_charge_desc=Possession_Burglary_Tools,compas,0.0232423040467118,0.0232423040467118,0.0002704584124004,0.5294117647058824,0.4,1.0019848430169611,-0.1496732026143791,-0.0568627450980392,0.1917438271604938,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,119.38313444050328,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,10.999825615091648,5.673323267171493,0.4705882352941176,0.6,0.1294117647058823,-0.1294117647058823
c_charge_desc=Possession_Of_Alprazolam,compas,0.045044441819509,0.045044441819509,0.0010491521979221,0.5301794453507341,0.25,1.0034377846055305,-0.0991027732463295,-0.1574225122349103,0.1914209401709401,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,150.48294297788527,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,12.32863179015341,5.673323267171493,0.4698205546492658,0.75,0.2801794453507341,-0.2801794453507341
c_charge_desc=Possession_Of_Heroin,compas,0.0854992025220375,0.0854992025220375,0.004895959800379,0.531810766721044,0.0,1.00652528548124,-0.0991027732463295,-0.4090538336052202,-0.2663501207755285,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,150.48294297788524,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,12.328631790153407,5.673323267171493,0.468189233278956,1.0,0.531810766721044,-0.531810766721044
c_charge_desc=Possession_Of_Methamphetamine,compas,0.0032401132795567,0.0032401132795567,5.240739969153765e-06,0.5284552845528455,0.5,1.00017457229787,0.1520325203252032,0.3447154471544715,-0.1436604774535809,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,305.9869760063454,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,17.521276416296654,5.673323267171493,0.4715447154471545,0.5,0.0284552845528455,-0.0284552845528455
c_charge_desc=Possession_of_Cannabis,compas,-0.1012096206279503,-0.1012096206279503,0.0072960118968483,0.5229508196721312,1.0,0.9897566126923464,-0.3524590163934425,0.3475409836065574,-0.1408396083120576,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,83.84193361092045,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,9.250414575831348,5.673323267171493,0.4770491803278688,0.0,-0.4770491803278688,0.4770491803278688
c_charge_desc=Possession_of_Cocaine,compas,0.0481147793020051,0.0481147793020051,0.0011561537805831,0.5346020761245674,0.4358974358974359,1.0118082238308532,0.31230591784225,0.0109573241061129,-0.2829346876375764,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,10.986525635361923,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,3.598739119111873,5.673323267171493,0.4653979238754325,0.5641025641025641,0.0987046402271315,-0.0987046402271315
c_charge_desc=Possession_of_Hydrocodone,compas,0.0032401132795567,0.0032401132795567,5.240739969153765e-06,0.5284552845528455,0.5,1.00017457229787,0.1520325203252032,0.3447154471544715,-0.1436604774535809,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,305.98697600634546,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,17.521276416296665,5.673323267171493,0.4715447154471545,0.5,0.0284552845528455,-0.0284552845528455
c_charge_desc=Possession_of_Hydromorphone,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,-0.349025974025974,-0.6574675324675324,-0.1422572456103236,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Possession_of_Oxycodone,compas,0.0426453761536687,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,-0.349025974025974,-0.6574675324675324,-0.1422572456103236,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4707792207792207,1.0,0.5292207792207793,-0.5292207792207793
c_charge_desc=Prostitution_Lewdness_Assign,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,-0.349025974025974,0.3441558441558441,-0.1428072957969865,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
c_charge_desc=Prowling_Loitering,compas,0.0603586816648862,0.0603586816648862,0.0024420343050327,0.5300813008130081,0.0,1.0032520325203251,0.1520325203252032,-0.156910569105691,-0.39311036576305,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,305.9869760063455,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,17.521276416296665,5.673323267171493,0.4699186991869919,1.0,0.5300813008130081,-0.5300813008130081
c_charge_desc=Reckless_Driving,compas,-0.038066884848827,-0.038066884848827,0.00103516392965,0.5275974025974026,1.0,0.9985509122779062,-0.349025974025974,0.3441558441558441,-0.1428072957969865,617,6.424869023905387,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.44462607158152,232.153554411769,617.0,-0.5564154342590645,24.83948469674845,6.291780704426495,9.692087396595898,24.839484696748443,5.673323267171493,0.4724025974025974,0.0,-0.4724025974025974,0.4724025974025974
