variable,data,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob,kurtosis_var,skew_var
poutcome_nonexistent,bank,-0.0077958870966381,3.0121527280740912e-05,0.1670103092783505,0.1591884510339446,1.0409967743975712,0.0,0.0078218582444058,0.0,0.8329896907216495,0.8408115489660554,0.0078218582444059,-0.0078218582444058,1.4781589982906005,-1.8647223675863904
poutcome_success,bank,0.0080908669714853,3.194935046779701e-05,0.1598639455782313,0.1759259259259259,0.9964525687575644,0.0,-0.0160619803476946,0.0,0.8401360544217686,0.8240740740740741,-0.0160619803476946,0.0160619803476945,23.299127576882164,5.028303875347338
age,bank,-0.0067702223258937,2.351243362077801e-05,0.1542876434841323,0.1395348837209302,1.002705196886216,0.0,0.0147527597632021,0.0,0.8457123565158676,0.8604651162790697,0.0147527597632021,-0.0147527597632021,30.52291015747661,5.701129925513899
housing,bank,0.041589526388839,0.0008695451429434,0.1376863023420866,0.1677852348993288,0.8948141781208526,0.0,-0.0300989325572422,0.0,0.8623136976579134,0.8322147651006712,-0.0300989325572422,0.0300989325572422,-1.9783691389451323,-0.15142468263747
y,bank,-0.0148449007533647,0.0001126201755674,0.1559322033898305,0.1399491094147582,1.0133930830110949,0.0,0.0159830939750722,0.0,0.8440677966101695,0.8600508905852418,0.0159830939750722,-0.0159830939750722,2.910487877933416,2.2155312092749204
job_admin.,bank,0.0354582935608823,0.0006161253150517,0.1458046767537826,0.1741637831603229,0.9475749568134958,0.0,-0.0283591064065403,0.0,0.8541953232462174,0.825836216839677,-0.0283591064065402,0.0283591064065403,-1.0867189927936185,0.9560306000662322
job_blue-collar,bank,-0.0147236289958038,0.0001101484489838,0.1563753007217321,0.1425992779783393,1.01627274328324,0.0,0.0137760227433927,0.0,0.8436246992782679,0.8574007220216606,0.0137760227433928,-0.0137760227433927,0.7270982306728984,1.6512484860527246
job_entrepreneur,bank,-0.0019760875195782,1.9655754976213857e-06,0.1540027137042062,0.15,1.000853457079788,0.0,0.0040027137042062,0.0,0.8459972862957937,0.85,0.0040027137042062,-0.0040027137042062,25.55779542570616,5.247954424899313
job_housemaid,bank,-0.0098796814636903,5.083825928427557e-05,0.1544414535666218,0.131578947368421,1.003704798445764,0.0,0.0228625061982007,0.0,0.8455585464333781,0.868421052631579,0.0228625061982007,-0.0228625061982008,35.190503716943404,6.096508284334943
job_management,bank,-0.0310653676341156,0.0005169248589598,0.1571632216678546,0.1157024793388429,1.0213933894320273,0.0,0.0414607423290116,0.0,0.8428367783321454,0.884297520661157,0.0414607423290116,-0.0414607423290115,7.695871608012883,3.1130085533296468
job_retired,bank,-0.0128690304271663,8.615825699188201e-05,0.1548475505310037,0.1317829457364341,1.0063439957750522,0.0,0.0230646047945696,0.0,0.8451524494689963,0.8682170542635659,0.0230646047945696,-0.0230646047945696,18.70473758633584,4.548897071217459
job_self-employed,bank,-0.0065031190012438,2.1611511177559856e-05,0.1543167912984364,0.1415094339622641,1.0028946266047638,0.0,0.0128073573361723,0.0,0.8456832087015635,0.8584905660377359,0.0128073573361723,-0.0128073573361723,23.83179094389793,5.080959920441071
job_services,bank,0.0110955291553968,6.041170881783409e-05,0.1525608427170359,0.1661016949152542,0.9914828328390738,0.0,-0.0135408521982183,0.0,0.847439157282964,0.8338983050847457,-0.0135408521982182,0.0135408521982183,5.450263693762178,2.7288620036888798
job_student,bank,0.0128327473181172,7.786841150624405e-05,0.1532554257095158,0.1886792452830188,0.9959968817965976,0.0,-0.0354238195735029,0.0,0.8467445742904841,0.8113207547169812,-0.035423819573503,0.0354238195735029,52.61536964774849,7.387885052587461
job_technician,bank,-0.0003972448711135,7.893526748903312e-08,0.1539384246301479,0.1535648994515539,1.0004356466368678,0.0,0.000373525178594,0.0,0.846061575369852,0.8464351005484461,0.000373525178594,-0.000373525178594,0.7941946536090789,1.6714287179218494
job_unemployed,bank,-0.0066142698036888,2.2455400355506777e-05,0.1542606938363085,0.1392405063291139,1.002530052906329,0.0,0.0150201875071945,0.0,0.8457393061636915,0.8607594936708861,0.0150201875071946,-0.0150201875071945,33.66605573377771,5.970256742550235
marital_divorced,bank,0.0071312881947064,2.5145461988396175e-05,0.1529671949870991,0.1611940298507462,0.994123689383109,0.0,-0.0082268348636471,0.0,0.8470328050129008,0.8388059701492537,-0.0082268348636471,0.008226834863647,4.230892116646716,2.495619436295751
marital_married,bank,-0.0067458894096226,2.272202361142117e-05,0.1567398119122257,0.1518058690744921,1.0186416774167673,0.0,0.0049339428377336,0.0,0.8432601880877743,0.8481941309255079,0.0049339428377336,-0.0049339428377336,-1.892329904926169,-0.3300185030090926
marital_single,bank,0.0023756946293227,2.818433060519654e-06,0.1532985287138111,0.155154091392136,0.9962770053724864,0.0,-0.0018555626783248,0.0,0.8467014712861889,0.844845908607864,-0.0018555626783249,0.0018555626783248,-1.3144735579199305,0.8284862029156418
education_basic.4y,bank,-0.0248813122968355,0.0003269871214574,0.1564722617354196,0.1228813559322034,1.0169028865022582,0.0,0.0335909058032162,0.0,0.8435277382645804,0.8771186440677966,0.0335909058032162,-0.0335909058032162,8.01428888911389,3.163705201016008
education_basic.6y,bank,0.012745374830934,7.84411115898262e-05,0.1528968117929379,0.1755725190839694,0.9936662736564496,0.0,-0.0226757072910315,0.0,0.8471031882070621,0.8244274809160306,-0.0226757072910314,0.0226757072910315,18.344130843645413,4.509112378338877
education_basic.9y,bank,-0.0083726259237855,3.54579222847512e-05,0.1550741163055872,0.1462829736211031,1.0078164317685072,0.0,0.0087911426844841,0.0,0.8449258836944128,0.8537170263788969,0.0087911426844841,-0.0087911426844841,2.47387156988115,2.114769189514797
education_high.school,bank,-0.033380129484899,0.000571602384275,0.1609347442680776,0.1333333333333333,1.0459042655204702,0.0,0.0276014109347443,0.0,0.8390652557319224,0.8666666666666667,0.0276014109347442,-0.0276014109347443,-0.7476503874845668,1.1193036351065118
education_illiterate,bank,-0.007725463112088,5.482734568355591e-05,0.1539218903839842,0.0,1.0003281916639315,0.0,0.1539218903839843,0.0,0.8460781096160157,1.0,0.1539218903839842,-0.1539218903839843,3047.9999999999995,55.208694967369055
education_professional.course,bank,0.0496492315768863,0.0011623672095043,0.1466208476517755,0.1981351981351981,0.9528791975322212,0.0,-0.0515143504834225,0.0,0.8533791523482245,0.8018648018648018,-0.0515143504834226,0.0515143504834226,2.2743951913901284,2.0671001999105827
education_university.degree,bank,0.0092135462646185,4.228649421944564e-05,0.1514543630892678,0.1584440227703984,0.9842918948743884,0.0,-0.0069896596811306,0.0,0.8485456369107323,0.8415559772296015,-0.0069896596811306,0.0069896596811307,-1.5801967731531592,0.6487222304584693
contact_cellular,bank,0.0055607099219152,1.5501588840061142e-05,0.151,0.1552734375,0.9813390191897652,0.0,-0.0042734374999999,0.0,0.849,0.8447265625,-0.0042734375,0.0042734374999999,-1.464151612255351,-0.7326728792945197
contact_telephone,bank,-0.0055607099219152,1.5501588840061142e-05,0.1552734375,0.151,1.0091118070362473,0.0,0.0042734374999999,0.0,0.8447265625,0.849,0.0042734375,-0.0042734374999999,-1.464151612255351,0.7326728792945197
month_apr,bank,-0.015447515312171,0.0001237270370839,0.155360281195079,0.1330049261083744,1.0096761984703646,0.0,0.0223553550867047,0.0,0.844639718804921,0.8669950738916257,0.0223553550867046,-0.0223553550867047,10.10466772143034,3.4782233670802465
month_aug,bank,-0.0134364485698634,9.18758579826484e-05,0.1558891454965358,0.1422222222222222,1.0131132526086164,0.0,0.0136669232743135,0.0,0.8441108545034642,0.8577777777777778,0.0136669232743135,-0.0136669232743135,1.9517115095835649,1.9875691910997104
month_dec,bank,0.0382679783263827,0.0005733668788345,0.1529334212261041,0.3571428571428571,0.9939041959427836,0.0,-0.2042094359167529,0.0,0.8470665787738958,0.6428571428571428,-0.204209435916753,0.204209435916753,213.0702320968022,14.660505538139253
month_jul,bank,0.0039257676304654,7.671299719014257e-06,0.1532416502946954,0.1570576540755467,0.9959073562862084,0.0,-0.0038160037808512,0.0,0.8467583497053045,0.8429423459244533,-0.0038160037808512,0.0038160037808512,1.2613205868824209,1.8056836320966172
month_jun,bank,0.0253235854526664,0.000309788766233,0.1504126031507877,0.1780104712041884,0.9775215658925392,0.0,-0.0275978680534006,0.0,0.8495873968492123,0.8219895287958116,-0.0275978680534007,0.0275978680534006,3.1294425139166084,2.264373976224434
month_mar,bank,-0.0164704874269578,0.0001491003531993,0.1546151282905698,0.1063829787234042,1.004833498997136,0.0,0.0482321495671654,0.0,0.8453848717094302,0.8936170212765957,0.0482321495671655,-0.0482321495671654,59.96701905554749,7.869413640168574
month_may,bank,0.0167653499316174,0.0001394130771972,0.149735194992778,0.1627188465499485,0.9731191350490136,0.0,-0.0129836515571704,0.0,0.8502648050072219,0.8372811534500515,-0.0129836515571704,0.0129836515571704,-1.393784353899792,0.7791858787591284
month_nov,bank,-0.0174652914955932,0.0001569492154993,0.1561228264890862,0.136231884057971,1.0146319299333362,0.0,0.0198909424311151,0.0,0.8438771735109138,0.863768115942029,0.0198909424311151,-0.0198909424311151,3.970897375051768,2.443008847606382
month_oct,bank,-0.0251859087984533,0.0003603805865587,0.1552128729466979,0.0923076923076923,1.008718202007538,0.0,0.0629051806390056,0.0,0.8447871270533021,0.9076923076923076,0.0629051806390056,-0.0629051806390056,41.98490694650692,6.630034556450847
month_sep,bank,-0.0028520689193604,4.116271937158744e-06,0.1540268456375839,0.1470588235294117,1.001010288919735,0.0,0.006968022108172,0.0,0.845973154362416,0.8529411764705882,0.0069680221081721,-0.0069680221081721,39.91376132535725,6.47206084785301
day_of_week_fri,bank,0.0005123943077355,1.3120269774791193e-07,0.1537845414497397,0.1542649727767695,0.9994355700187773,0.0,-0.0004804313270297,0.0,0.8462154585502604,0.8457350272232305,-0.0004804313270298,0.0004804313270299,0.7556320763586766,1.6598604415363671
day_of_week_mon,bank,0.00740635025712,2.7253609545419e-05,0.1524569508609828,0.1589205397301349,0.9908076465336364,0.0,-0.0064635888691522,0.0,0.8475430491390172,0.841079460269865,-0.0064635888691521,0.0064635888691522,-0.1484259710597393,1.3607614971142117
day_of_week_thu,bank,-0.0136893529456489,9.48876979709884e-05,0.1564455569461827,0.1443932411674347,1.0167293338421426,0.0,0.0120523157787479,0.0,0.8435544430538173,0.8556067588325653,0.012052315778748,-0.0120523157787479,-0.0444879504663595,1.3984068334380693
day_of_week_tue,bank,0.0081196250050952,3.270340301672614e-05,0.1524390243902439,0.1598639455782313,0.9906911435852098,0.0,-0.0074249211879873,0.0,0.8475609756097561,0.8401360544217686,-0.0074249211879874,0.0074249211879874,0.4253631717528354,1.5572682789737269
day_of_week_wed,bank,-0.0021572761606347,2.331920188516912e-06,0.1542531542531542,0.1522842639593908,1.0024810536537614,0.0,0.0019688902937633,0.0,0.8457468457468458,0.8477157360406091,0.0019688902937633,-0.0019688902937633,0.4005222278825635,1.5492772020083971
poutcome_failure,bank,-0.0058910238070591,1.751062234067735e-05,0.1546468401486989,0.1480446927374301,1.005039592267024,0.0,0.0066021474112687,0.0,0.8453531598513011,0.8519553072625698,0.0066021474112687,-0.0066021474112687,3.655012843285308,2.377522864469666
poutcome_nonexistent,bank,0.0243443968694161,0.0003054506231744,0.1338742393509127,0.1577299412915851,0.8700398327112625,0.0,-0.0238557019406723,0.0,0.8661257606490872,0.8422700587084149,-0.0238557019406723,0.0238557019406723,1.3797409446755258,-1.838161046630888
poutcome_success,bank,-0.0343505878577646,0.0006619492364047,0.15653964984552,0.0962962962962963,1.017340837375576,0.0,0.0602433535492237,0.0,0.84346035015448,0.9037037037037036,0.0602433535492237,-0.0602433535492237,17.65503798837397,4.432093607538202
wife_religion,cmc,0.0796305362796525,0.0076568414023136,0.3043478260869565,0.224,1.2869565217391306,0.4577391304347826,-0.1241739130434782,-0.5642028718703976,0.6956521739130435,0.776,0.0803478260869565,-0.0803478260869565,1.7164948265593258,-1.9218430456707027
wife_work,cmc,0.0397657163362274,0.0009073782454325,0.2352941176470588,0.2368421052631578,0.9949579831932772,0.0918472652218782,-0.0531475748194014,-0.0875392965910207,0.7647058823529411,0.7631578947368421,-0.001547987616099,0.0015479876160989,-0.3192279512307125,-1.298179575728595
media,cmc,-0.0442521429900831,0.0114898184421926,0.2464788732394366,0.0,1.0422535211267605,0.1408450704225352,0.124413145539906,-0.1991989319092122,0.7535211267605634,1.0,0.2464788732394366,-0.2464788732394366,20.43299380601036,4.707125530140846
wife_religion,cmc,-0.0569702829246771,0.013876744603128,0.4,0.2113821138211382,1.6444444444444444,0.2949593495934959,-0.0552845528455284,-0.271715569653714,0.6,0.7886178861788617,0.1886178861788618,-0.1886178861788617,1.2038067675150046,-1.7854191348596335
wife_work,cmc,0.20487386075563,0.0245281653687025,0.2352941176470588,0.2456140350877192,0.9673202614379084,0.0036119711042311,-0.0825593395252838,0.0084653718374648,0.7647058823529411,0.7543859649122807,-0.0103199174406604,0.0103199174406604,-0.3192279512307125,-1.298179575728595
media,cmc,-0.101285494256148,0.0233387770228561,0.2608695652173913,0.0,1.072463768115942,0.1231884057971014,0.263768115942029,-0.1732026143790849,0.7391304347826086,1.0,0.2608695652173913,-0.2608695652173913,10.25595531001623,3.4810246266923617
wife_religion,cmc,0.0851515031140644,0.0180485196365264,0.3684210526315789,0.1782945736434108,1.8175438596491231,0.3125254997960016,0.0379436964504284,-0.3139722254775577,0.631578947368421,0.8217054263565892,0.190126478988168,-0.1901264789881681,3.080107008081108,-2.2446968588051264
wife_work,cmc,0.0187359591164381,0.003460548544752,0.2564102564102564,0.1834862385321101,1.2649572649572651,0.1115031757233592,0.0613973182780521,-0.1817803177063153,0.7435897435897436,0.8165137614678899,0.0729240178781462,-0.0729240178781462,-0.8350056620648978,-1.0846488417312143
media,cmc,-0.2264164266398312,0.0335677805282061,0.2148148148148148,0.0769230769230769,1.0597530864197529,0.1629629629629629,0.2877492877492878,-0.2415419648666232,0.7851851851851852,0.9230769230769232,0.1378917378917379,-0.1378917378917379,6.74697253410527,2.9421034518564952
wife_religion,cmc,0.0718797664622815,0.0080506668533487,0.375,0.2520325203252032,1.378125,0.3191056910569105,-0.0030487804878048,-0.3150615552438834,0.625,0.7479674796747968,0.1229674796747967,-0.1229674796747968,1.408103214652836,-1.840958977171337
wife_work,cmc,-0.0047810049660993,0.0071862613357862,0.1842105263157894,0.3027522935779816,0.6769736842105262,-0.0598744567841622,-0.2015934331240946,0.0204589553061539,0.8157894736842105,0.6972477064220184,-0.1185417672621922,0.1185417672621921,-0.7682995054862709,-1.1146034794892716
media,cmc,-0.0351708849309154,0.0072006226158006,0.2846715328467153,0.1,1.0461678832116788,0.1605839416058394,0.1547445255474452,-0.1971480900052328,0.7153284671532847,0.9,0.1846715328467153,-0.1846715328467153,10.155690913667256,3.4666542608452
wife_religion,cmc,-0.0624102705244421,0.0192247738704373,0.4375,0.1679389312977099,2.217672413793104,0.4937977099236641,0.0267175572519083,-0.4655202086394747,0.5625,0.83206106870229,0.2695610687022901,-0.26956106870229,4.501850816004213,-2.537869545517297
wife_work,cmc,0.0090690312955499,0.0001416919036333,0.2045454545454545,0.1941747572815534,1.036833855799373,0.0522947925860547,-0.0308914386584289,-0.103934786766112,0.7954545454545454,0.8058252427184466,0.0103706972639011,-0.0103706972639011,-1.2329039474084664,-0.8854706164221098
media,cmc,0.0058511572124785,0.0056221981749135,0.208955223880597,0.0769230769230769,1.0591868244981986,0.0499425947187141,-0.0683122847301951,-0.1567834681042228,0.791044776119403,0.9230769230769232,0.13203214695752,-0.13203214695752,6.669967140425202,2.9290608092132526
wife_religion,cmc,-0.1488743304979516,0.0140727823712098,0.1176470588235294,0.1846153846153846,0.665158371040724,0.5701357466063348,-0.0167420814479637,-0.6883647798742139,0.8823529411764706,0.8153846153846154,-0.0669683257918552,0.0669683257918551,3.9514994538929646,-2.428563142976207
wife_work,cmc,0.0318439001536705,0.003522659466254,0.2333333333333333,0.1623931623931624,1.319230769230769,0.0717948717948718,-0.0555555555555555,-0.0684280577219446,0.7666666666666666,0.8376068376068376,0.0709401709401709,-0.070940170940171,0.2038176638176634,-1.483654531631528
media,cmc,-0.1150948455222976,0.0083933410816945,0.1824817518248175,0.1,1.0317237507018528,0.1532846715328467,0.2620437956204379,-0.1869642857142857,0.8175182481751825,0.9,0.0824817518248175,-0.0824817518248175,10.155690913667254,3.4666542608452
wife_religion,cmc,-0.1311587523963724,0.0336833945342733,0.4230769230769231,0.1735537190082644,1.9435096153846156,0.4392879847425301,0.0785123966942148,-0.341038961038961,0.5769230769230769,0.8264462809917356,0.2495232040686586,-0.2495232040686587,0.940964991121731,-1.7112416388424354
wife_work,cmc,0.0481425668113207,0.0017057417127938,0.1944444444444444,0.2252252252252252,0.8932291666666667,0.0232732732732732,-0.0615615615615615,-0.0709267957383434,0.8055555555555556,0.7747747747747747,-0.0307807807807807,0.0307807807807808,-0.5710408684546624,-1.1987141078759616
media,cmc,-0.1205013935832909,0.0084397230418899,0.2205882352941176,0.1818181818181818,1.013327205882353,0.1911764705882352,0.0775401069518716,-0.3018867924528302,0.7794117647058824,0.8181818181818181,0.0387700534759358,-0.0387700534759357,8.780898487921819,3.2652114388743443
wife_religion,cmc,-0.0846852816780907,0.0180098617380718,0.4074074074074074,0.2166666666666666,1.6186186186186184,0.5046296296296297,0.1509259259259259,-0.4535132420770719,0.5925925925925926,0.7833333333333333,0.1907407407407407,-0.1907407407407407,0.7347392507449997,-1.6507356723618498
wife_work,cmc,0.0914703268633547,0.0114295488613286,0.3333333333333333,0.2222222222222222,1.324324324324324,0.0527065527065526,0.0242165242165243,-0.023580586080586,0.6666666666666667,0.7777777777777778,0.1111111111111111,-0.111111111111111,-0.8580255100370042,-1.074167485858911
media,cmc,-0.2328792238801836,0.0466867291639635,0.2700729927007299,0.0,1.072992700729927,0.2335766423357664,0.1817518248175181,-0.2791891891891892,0.7299270072992701,1.0,0.2700729927007299,-0.2700729927007299,10.15569091366726,3.4666542608452
wife_religion,cmc,-0.0245539715957006,0.0007923474193871,0.3181818181818182,0.28,1.1136363636363635,0.4414545454545454,-0.0359999999999999,-0.5126984126984127,0.6818181818181819,0.72,0.0381818181818181,-0.038181818181818,1.964546708463947,-1.984439992566924
wife_work,cmc,0.0837195474948449,0.0087417760211815,0.3611111111111111,0.2612612612612612,1.263888888888889,0.069069069069069,0.1066066066066065,-0.031271184295282,0.6388888888888888,0.7387387387387387,0.0998498498498498,-0.0998498498498499,-0.5710408684546624,-1.1987141078759616
media,cmc,-0.0534165061968629,0.0047764571898564,0.2962962962962963,0.1666666666666666,1.0370370370370372,0.0944444444444444,0.0333333333333333,-0.1559210526315789,0.7037037037037037,0.8333333333333334,0.1296296296296296,-0.1296296296296296,7.63671988080034,3.087554961472099
wife_religion,cmc,0.0296127361488307,0.0027846839795881,0.238095238095238,0.1666666666666666,1.3461538461538465,0.3174603174603174,0.0396825396825396,-0.3589285714285715,0.7619047619047619,0.8333333333333334,0.0714285714285714,-0.0714285714285715,2.2841634738186456,-2.062345731628369
wife_work,cmc,-0.0084495149069951,4.468434582347025e-05,0.1794871794871795,0.1759259259259259,1.014792899408284,0.0712250712250712,0.0961538461538462,-0.0457186681591619,0.8205128205128205,0.8240740740740741,0.0035612535612535,-0.0035612535612535,-0.8580255100370042,-1.0741674858589112
media,cmc,-0.2058738252217163,0.0269867863078184,0.1804511278195488,0.1428571428571428,1.020242914979757,0.225563909774436,0.093984962406015,-0.3163226299694189,0.8195488721804511,0.8571428571428572,0.037593984962406,-0.037593984962406,5.8426497277676965,2.78627652605669
sex,compas,-0.0755411448913093,0.002883758944197,0.5304878048780488,0.624,0.965519102093676,-0.2173170731707316,0.0175284552845529,0.1981994935039689,0.4695121951219512,0.376,-0.0935121951219511,0.0935121951219511,0.2014021879587999,1.4834958259137616
race,compas,-0.0888689574924042,0.0039718984378643,0.5173267326732673,0.6103286384976526,0.9415651742165368,-0.143622460837633,-0.0298191791010087,0.1265440858021707,0.4826732673267326,0.3896713615023474,-0.0930019058243852,0.0930019058243852,-1.579117661071505,0.6526956304917901
c_charge_degree=F,compas,0.0858777779964791,0.0037082582065021,0.6084905660377359,0.5185185185185185,1.107488729337118,0.2631376659678546,-0.0323317027719542,-0.2405948865741525,0.3915094339622641,0.4814814814814815,0.0899720475192173,-0.0899720475192173,-1.569144211309088,-0.660267148059686
c_charge_degree=M,compas,-0.0858777779964791,0.0037082582065021,0.5185185185185185,0.6084905660377359,0.9437342947667432,-0.2631376659678546,0.0323317027719542,0.2405948865741525,0.4814814814814815,0.3915094339622641,-0.0899720475192173,0.0899720475192173,-1.569144211309088,0.660267148059686
c_charge_desc=Agg_Assault_W_int_Com_Fel_Dome,compas,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,0.0869918699186992,-0.1585365853658537,-0.3224494588305616,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032,305.98697600634546,17.52127641629666
c_charge_desc=Agg_Battery_Grt_Bod_Harm,compas,0.0303593823205321,0.0004622446768536,0.5504885993485342,0.3333333333333333,1.0019217280178336,-0.0803474484256242,0.008686210640608,0.1789083269016379,0.4495114006514658,0.6666666666666667,0.2171552660152009,-0.2171552660152009,202.31706797777585,14.27099387144382
c_charge_desc=Aggrav_Battery_w_Deadly_Weapon,compas,-0.0164699649088886,0.0001391411621778,0.5488599348534202,0.6666666666666666,0.9989574625503252,-0.0803474484256242,0.3436482084690554,-0.0717254603691523,0.4511400651465798,0.3333333333333333,-0.1178067318132464,0.1178067318132464,202.31706797777588,14.270993871443824
c_charge_desc=Aggrav_Child_AbuseCauses_Harm,compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,617.0,24.839484696748443
c_charge_desc=Aggrav_Stalking_After_Injunctn,compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,616.9999999999998,24.83948469674844
c_charge_desc=Aggravated_Assault_W_Dead_Weap,compas,-0.0233491595139504,0.0002796139017366,0.5482815057283142,0.6666666666666666,0.9979046874170204,0.0875613747954173,0.1770321876704855,-0.1981505515898767,0.4517184942716857,0.3333333333333333,-0.1183851609383523,0.1183851609383523,98.65048686130883,10.01652240197119
c_charge_desc=Aggravated_Assault_W_dead_Weap,compas,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,0.5886178861788618,-0.6601626016260163,-0.5739331383557842,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032,305.98697600634546,17.521276416296665
c_charge_desc=Aggravated_Assault_w_Firearm,compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,616.9999999999998,24.839484696748443
c_charge_desc=Aggravated_Battery,compas,0.0056657190131901,1.5971745023974845e-05,0.5495934959349593,0.5,1.0002925869966663,-0.4146341463414634,-0.1585365853658537,0.4296669728494222,0.4504065040650407,0.5,0.0495934959349593,-0.0495934959349593,305.9869760063454,17.521276416296665
c_charge_desc=Aggravated_Battery_(Firearm_Actual_Possession),compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,616.9999999999999,24.839484696748443
c_charge_desc=Aggravated_Battery___Pregnant,compas,0.0998129157012332,0.0065010718502071,0.553921568627451,0.0,1.0081699346405228,0.188235294117647,-0.0584967320261438,-0.3719796427761029,0.446078431372549,1.0,0.553921568627451,-0.553921568627451,119.38313444050328,10.999825615091648
c_charge_desc=Aggravated_Battery_On_65_Older,compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,617.0,24.839484696748443
c_charge_desc=Assault,compas,0.0303593823205321,0.0004622446768536,0.5504885993485342,0.3333333333333333,1.0019217280178336,-0.0803474484256242,0.008686210640608,0.1789083269016379,0.4495114006514658,0.6666666666666667,0.2171552660152009,-0.2171552660152009,202.31706797777585,14.270993871443824
c_charge_desc=Att_Burgl_Unoccupied_Dwel,compas,-0.0164699649088886,0.0001391411621778,0.5488599348534202,0.6666666666666666,0.9989574625503252,-0.0803474484256242,0.3436482084690554,-0.0717254603691523,0.4511400651465798,0.3333333333333333,-0.1178067318132464,0.1178067318132464,202.31706797777585,14.27099387144382
c_charge_desc=Attempted_Burg_Convey_Unocc,compas,0.0444925292946849,0.0012937403903916,0.5503246753246753,0.0,1.0016233766233766,0.5876623376623377,0.3425324675324676,-0.5725482678934646,0.4496753246753247,1.0,0.5503246753246753,-0.5503246753246753,617.0,24.839484696748443
c_charge_desc=Battery,compas,0.0246683639653167,0.0003035440546154,0.5551181102362205,0.5229357798165137,1.0103477109609087,-0.2456837390739001,0.0030701437549663,0.2559537331299513,0.4448818897637795,0.4770642201834862,0.0321823304197067,-0.0321823304197067,0.8920385798724411,1.6997522036840524
c_charge_desc=Battery_on_Law_Enforc_Officer,compas,0.0567789738662141,0.0016327039930469,0.5524590163934426,0.2857142857142857,1.0055080032883603,0.4489461358313817,-0.0875878220140515,-0.4759556961337376,0.4475409836065573,0.7142857142857143,0.2667447306791569,-0.2667447306791569,83.84193361092048,9.25041457583135
c_charge_desc=Battery_on_a_Person_Over_65,compas,-0.0516416355956349,0.0019455497170007,0.5479674796747968,1.0,0.9973331414730076,0.0869918699186992,-0.1585365853658537,-0.3224494588305616,0.4520325203252032,0.0,-0.4520325203252032,0.4520325203252032,305.98697600634546,17.521276416296665
c_charge_desc=Burglary_Conveyance_Assault_Bat,compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,617.0000000000001,24.839484696748443
c_charge_desc=Burglary_Conveyance_Unoccup,compas,0.026021619278458,0.0003364862797917,0.5508196721311476,0.4285714285714285,1.0025243000145074,0.5934426229508196,-0.0875878220140515,-0.5780869829683698,0.4491803278688524,0.5714285714285714,0.122248243559719,-0.1222482435597189,83.84193361092048,9.25041457583135
c_charge_desc=Burglary_Dwelling_Occupied,compas,0.0486140673595891,0.0012090761196911,0.5513866231647635,0.25,1.003556184344127,0.0872756933115823,0.0925774877650896,0.0948108301954455,0.4486133768352365,0.75,0.3013866231647635,-0.3013866231647635,150.48294297788527,12.328631790153407
c_charge_desc=Burglary_Structure_Unoccup,compas,0.0271467576036982,0.0003667194426548,0.5506535947712419,0.4,1.0022220294214048,0.3898692810457516,0.1431372549019608,-0.3247450768815754,0.4493464052287581,0.6,0.1506535947712418,-0.1506535947712418,119.38313444050324,10.999825615091646
c_charge_desc=Burglary_Unoccupied_Dwelling,compas,-0.0462018438230134,0.0011305731779547,0.5467980295566502,0.75,0.9952046732638736,0.0878489326765188,0.0931855500821018,-0.2404850502676589,0.4532019704433497,0.25,-0.2032019704433497,0.2032019704433497,72.7359413881682,8.631348548531077
c_charge_desc=Burglary_With_Assault_battery,compas,-0.0364864989496236,0.0009716928432151,0.5487012987012987,1.0,0.998668735394399,-0.413961038961039,0.3425324675324676,-0.0713784002383891,0.4512987012987013,0.0,-0.4512987012987013,0.4512987012987013,616.9999999999998,24.83948469674844
