,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
217,Launched_month_12,0.0019047364981125802,0.0040564748383882755,1.0006787531910517,0.0077576653121537165,0.046888868458396765,-0.04375382322756194
218,Launched_day_1,0.00019474196689386324,0.031621299637897025,1.0043496011258248,0.0721024745412081,-0.04778719720053751,-0.003292674877525492
219,Launched_day_2,8.00309452988479e-06,0.009513329184761804,1.0011982162109292,0.023528731578819295,-0.025437677458575475,-0.0005086133373517487
220,Launched_day_3,9.070173800536096e-05,-0.0018544581122795067,0.9997722027157435,-0.004694593226704957,0.006437213433203942,-0.00047742517977977794
221,Launched_day_4,0.0001173787197716436,0.0032079521568768752,1.0003824491374775,0.008350988680915328,-0.006067015108052881,-0.003343196217779787
222,Launched_day_5,0.00013338490883141318,-0.0006563721386557743,0.9999212779533214,-0.0016991327679996004,-0.0022635275218123307,0.0008869909413510291
223,Launched_day_6,9.870483253524576e-05,0.004634651100797223,1.000569541186293,0.011728255076515537,-0.009835453105012881,0.00041877564268288925
224,Launched_day_7,0.0001760680796574654,0.0022455800192685833,1.0002718336623126,0.0057628956162644185,-0.009144576753199934,0.0023314264424333375
225,Launched_day_8,0.00014939109789118276,-0.005702796342236705,0.9993029082206395,-0.014502882481427948,0.009137919707230685,-0.002718968805580424
226,Launched_day_9,0.00034946846113830253,-0.0073910519780643665,0.9990867596041899,-0.018608603543062152,0.012006082752537034,0.0007188896576578729
227,Launched_day_10,0.00016272958877432407,0.0015951874459268769,1.0001999388974026,0.003963187917560451,-0.015693636718716625,0.0016209167539965597
228,Launched_day_11,0.00020274506142374803,-0.006013070028209716,0.9992497309818392,-0.01500223398151368,0.005537891309221138,0.004657593773948254
229,Launched_day_12,0.00019740966507049152,-0.0008791627849902094,0.9998930422485076,-0.002245727425150723,0.017594634083285737,-0.003715538489876047
230,Launched_day_13,8.269864347547618e-05,0.0034420218781479424,1.0004177101110805,0.008812742403885188,-0.014753102848922672,0.0024142149198232987
231,Launched_day_14,0.0001173787197716436,-0.003888908948876836,0.9995214218927203,-0.00982809050458422,0.017174860462850744,-0.002130108523019536
232,Launched_day_15,0.00013872030518466972,0.009447418161417552,1.0011677951105222,0.023777051922274306,-0.02955351625107322,0.000800436399857718
233,Launched_day_16,8.003094529884791e-05,-0.0006266513095935638,0.9999257099439703,-0.0016399154666252302,0.0018585163240768532,0.001987445685358802
234,Launched_day_17,0.0002134158541302611,-0.003232697920562703,0.9996071217074272,-0.008265573031348339,0.0014527621090600629,0.003119111834835153
235,Launched_day_18,0.0001840711741873502,0.010411615397986832,1.0012534898285759,0.026856326805136055,-0.01843381345981368,0.0020789945024427547
236,Launched_day_19,4.801856717930875e-05,0.0006282136721445866,1.0000750881196467,0.0016314402598812672,-0.004927749439670198,0.00276168327232007
237,Launched_day_20,0.00013338490883141318,-0.007628302157615958,0.9990748374187531,-0.01954242940951112,0.02641493659453603,-0.0027089517181684286
238,Launched_day_21,0.00016539728695095235,0.0027019264271432816,1.0003289168369864,0.006897784559420361,-0.01314247953929143,0.009651897485796646
239,Launched_day_22,9.070173800536096e-05,-0.003162672679714519,0.9996219771152588,-0.0082133066618858,0.00434360592511529,-0.0015186414762743405
240,Launched_day_23,0.00013071721065478493,-0.004796064012145642,0.999436010587586,-0.01264672111659082,0.014069100082037989,0.001233472411492631
241,Launched_day_24,0.00015739419242106757,-0.0025487022798281033,0.9997044124006588,-0.00680864031526307,0.0019086006303157266,0.0038342058399930545
242,Launched_day_25,0.00011204332341838708,-0.005623141696215297,0.9993508117363014,-0.015086076757967137,0.011407624024660279,0.002477541761473301
243,Launched_day_26,0.00015205879606781104,-0.006458708099426327,0.9992720744113949,-0.017724683935354424,0.018002272999685126,-0.004823873290988323
244,Launched_day_27,0.0001547264942444393,-0.006395891471493467,0.9992624419612262,-0.017177700522048922,-0.0018956357401470891,0.005453789773560147
245,Launched_day_28,0.0001173787197716436,-0.009263697286382157,0.9989344266250963,-0.024938981677968486,0.03749142793442542,-0.0028564753230500006
246,Launched_day_29,9.336943618198923e-05,0.0008700050399705665,1.0000968755234991,0.0024149355190125066,0.01168473415287219,-0.015255475351441117
247,Launched_day_30,0.00013872030518466972,-0.008342279452120085,0.9990622620361604,-0.022950731901738464,0.03300053597388125,-0.0029855308121070623
248,Launched_day_31,7.469554894559138e-05,-0.002777510325120612,0.9997522360139532,-0.009527106527983498,0.020687562427830597,-0.0035435078113785767
249,Launched_hour_0,0.0003468007629616743,-0.015699774402330446,0.9974246276349664,-0.03055320180358201,0.011397061495352717,0.010420486849135546
250,Launched_hour_1,0.0003468007629616743,-0.010396537145425967,0.998414689026424,-0.02159126856740934,0.03158622246011408,-0.0051573021367654626
251,Launched_hour_2,0.00019740966507049152,-0.006687880623302275,0.9990526249263598,-0.014845794812474056,0.0196509675985386,-0.006347108765154097
252,Launched_hour_3,0.00011204332341838708,-0.013542560407234266,0.9981969954501342,-0.03181890499189488,0.020401961467442137,0.002949995174338471
253,Launched_hour_4,5.86893598858218e-05,-0.011294093230119913,0.9986050602897714,-0.028446031439261166,0.004562711532310582,0.004663368974554993
254,Launched_hour_5,5.3353963532565274e-05,-0.0065912487276158106,0.9992321196808054,-0.017533545869149347,0.0008868707744113802,0.00606621810206065
255,Launched_hour_6,0.00010937562524175881,0.014220007394260794,1.0016041905395527,0.038988966454586826,-0.04487718298047927,0.003013661501926279
256,Launched_hour_7,5.3353963532565274e-05,-0.002004362398040565,0.9998037008855621,-0.006285526406072495,-0.006829776498065293,0.0001423166642099405
257,Launched_hour_8,8.536634165210444e-05,-0.0015954825409531213,0.9998545733689352,-0.005360141512796179,-0.025738863233529863,0.01882395866094555
258,Launched_hour_9,8.269864347547618e-05,0.004815971942354362,1.0004414799927075,0.016091163403417985,-0.049701356571971694,0.01198228399149781
259,Launched_hour_10,7.202785076896313e-05,-0.0035236414142749512,0.9997035184786891,-0.012787959959895678,-0.013804575082223214,0.014331845031023804
260,Launched_hour_11,0.00012004641794827187,0.005604805716328763,1.0004383636310268,0.021834505302672724,-0.026357029488277117,0.0024115812015916838
261,Launched_hour_12,5.86893598858218e-05,0.0028637122649975096,1.0002459419590342,0.010189107274388043,0.0024860007404508833,-0.003013368373322889
262,Launched_hour_13,9.870483253524576e-05,0.019993132833487123,1.0019254123243306,0.06371353375320388,-0.007857366440449404,-0.018809585648024485
