variable,data,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
c_charge_desc=Pos_Cannabis_W_Intent_Sel_Del,compas,-0.0441312592677908,0.0010073444911291,0.5255354200988468,0.7,0.9946483257699033,1.3248466257668714,0.3556836902800659,-0.0589785831960461,0.4336646949793501,57.18857347785279,7.681354488343926,0.1116430929992228,8.682645810856778e-05,0.9987201321989826,0.016377803593619025,0.1744645799011531
"c_charge_desc=Poss_3,4_MDMA_(Ecstasy)",compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.6520325203252032,-0.1585365853658537,0.643474801061008,305.98697600634546,17.52127641629666,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Poss_Cocaine_Intent_To_Del_Sel,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Poss_Contr_Subst_W_o_Prescript,compas,0.0273090815570037,0.0003770492894668,0.5293159609120521,0.3333333333333333,1.0018035211126877,0.6308793456032719,0.3181324647122692,-0.3262757871878393,0.392597817407506,202.31706797777585,14.27099387144382,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.1959826275787188
"c_charge_desc=Poss_Of_1,4Butanediol",compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,-0.3506493506493506,-0.6590909090909091,0.1405331076792891,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Poss_Of_Controlled_Substance,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Poss_Pyrrolidinovalerophenone,compas,0.0739841600076167,0.0036675030786501,0.5309446254071661,0.0,1.004885993485342,0.0,0.6530944625407166,0.3436482084690554,0.6439694103612815,202.31706797777585,14.27099387144382,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.5309446254071661
c_charge_desc=Poss_Similitude_of_Drivers_Lic,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,616.9999999999999,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Poss_Wep_Conv_Felon,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Poss_Sell_Del_Cocaine_1000FT_Sch,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,0.650974025974026,-0.6590909090909091,0.6426275442770288,616.9999999999999,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Poss_Sell_Del_Man_Amobarbital,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,617.0,24.83948469674845,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
"c_charge_desc=Poss3,4_Methylenedioxymethcath",compas,-0.0508871803853179,0.0013656337170113,0.5254515599343186,0.75,0.9944896088327442,1.4194785276073625,-0.2280377668308703,0.2198275862068965,-0.1105752595155709,72.73594138816816,8.631348548531077,0.11182753756538599,8.626562707865317e-05,0.9987173670615339,0.013039299935851595,0.2245484400656814
c_charge_desc=Possess_Cannabis_20_Grams_Or_Less,compas,0.0935296627175158,0.0046555264129585,0.5346534653465347,0.1818181818181818,1.01190548502703,0.3441160066926937,-0.0787578757875787,-0.3922892289228923,-0.0011491988442343,51.535452393257145,7.305368596384175,0.11155087071614123,8.710819432529595e-05,0.9987214628411744,0.018055319045418003,0.3528352835283528
c_charge_desc=Possession_Burglary_Tools,compas,0.0232423040467118,0.0002704584124004,0.5294117647058824,0.4,1.0019848430169611,0.7570552147239265,-0.1513071895424836,-0.0584967320261438,-0.1934799382716049,119.38313444050328,10.999825615091648,0.11210420441463073,8.543099165610103e-05,0.9987128882473495,0.008072457484222114,0.1294117647058823
c_charge_desc=Possession_Of_Alprazolam,compas,0.045044441819509,0.0010491521979212,0.5301794453507341,0.25,1.0034377846055305,0.473159509202454,-0.1007340946166395,-0.1590538336052201,-0.1931570512820512,150.48294297788527,12.32863179015341,0.11219642669771232,8.515454440330915e-05,0.9987112759002736,0.006427646688658104,0.2801794453507341
c_charge_desc=Possession_Of_Heroin,compas,0.0854992025220375,0.0048959598003786,0.531810766721044,0.0,1.00652528548124,0.0,-0.1007340946166395,-0.4106851549755301,0.2646079604967828,150.48294297788524,12.328631790153407,0.11219642669771232,8.515454440330915e-05,0.9987112759002736,0.006427646688658104,0.531810766721044
c_charge_desc=Possession_Of_Methamphetamine,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.1504065040650406,0.343089430894309,0.1419363395225464,305.9869760063454,17.521276416296654,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Possession_of_Cannabis,compas,-0.1012096206279503,0.0072960118968487,0.5229508196721312,1.0,0.9897566126923464,1.892638036809816,-0.3540983606557377,0.3459016393442623,0.1391213952536384,83.84193361092045,9.250414575831348,0.11191975984846755,8.59865333454917e-05,0.998715924315233,0.011378257542191895,0.4770491803278688
c_charge_desc=Possession_of_Cocaine,compas,0.0481147793020051,0.0011561537805836,0.5346020761245674,0.4358974358974359,1.0118082238308532,0.8249960673273559,0.3379469434832756,0.0365983497471386,0.3056619603648491,10.986525635361923,3.598739119111873,0.10896864678985682,9.534965749669702e-05,0.9987510603723094,0.06738239970073873,0.0987046402271315
c_charge_desc=Possession_of_Hydrocodone,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.1504065040650406,0.343089430894309,0.1419363395225464,305.98697600634546,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Possession_of_Hydromorphone,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,-0.3506493506493506,-0.6590909090909091,0.1405331076792891,616.9999999999999,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Possession_of_Oxycodone,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,-0.3506493506493506,-0.6590909090909091,0.1405331076792891,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Prostitution_Lewdness_Assign,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Prowling_Loitering,compas,0.0603586816648862,0.0024420343050318,0.5300813008130081,0.0,1.0032520325203251,0.0,0.1504065040650406,-0.1585365853658537,0.3913802619568217,305.9869760063455,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.5300813008130081
c_charge_desc=Reckless_Driving,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Resist_Officer_w_Violence,compas,-0.0193659968936092,0.0001920730486366,0.5276872964169381,0.6666666666666666,0.9987210487400332,1.2617586912065435,-0.016829533116178,0.3436482084690554,0.1416134525329927,202.31706797777576,14.27099387144382,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.1389793702497285
c_charge_desc=Resist_Obstruct_W_O_Violence,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,-0.3512195121951219,-0.1585365853658537,-0.359787798408488,305.9869760063454,17.521276416296654,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Robbery___No_Weapon,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.1504065040650406,0.343089430894309,0.1419363395225464,305.9869760063454,17.521276416296654,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Robbery_Sudd_Snatch_No_Weapon,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,-0.3506493506493506,-0.6590909090909091,0.1405331076792891,617.0,24.83948469674845,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Sex_Battery_Deft_18+_Vict_11,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,616.9999999999998,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Shoot_Into_Vehicle,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,617.0000000000001,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Solicit_Deliver_Cocaine,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,617.0000000000002,24.83948469674845,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Solicit_To_Deliver_Cocaine,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Solicitation_On_Felony_3_Deg,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,616.9999999999998,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Stalking_(Aggravated),compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,-0.3506493506493506,-0.6590909090909091,0.1405331076792891,616.9999999999999,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Strong_Armed__Robbery,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,617.0000000000001,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Susp_Drivers_Lic_1st_Offense,compas,-0.0092415264785462,4.289467850021947e-05,0.5278688524590164,0.5714285714285714,0.9990646686110832,1.0815074496056092,-0.0651053864168618,-0.0875878220140515,-0.067578933747412,83.84193361092049,9.250414575831348,0.11191975984846755,8.59865333454917e-05,0.998715924315233,0.011378257542191895,0.043559718969555
c_charge_desc=Tamper_With_Victim,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Tamper_With_Witness_Victim_CI,compas,0.0603586816648862,0.0024420343050318,0.5300813008130081,0.0,1.0032520325203251,0.0,0.6520325203252032,0.343089430894309,0.64311036576305,305.9869760063455,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.5300813008130081
c_charge_desc=Tampering_With_Physical_Evidence,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.1504065040650406,0.343089430894309,0.1419363395225464,305.98697600634546,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Tampering_with_a_Victim,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,0.650974025974026,-0.6590909090909091,0.6426275442770288,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Trespassing_Construction_Site,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Unauth_Poss_ID_Card_or_DL,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.1504065040650406,0.343089430894309,0.1419363395225464,305.9869760063455,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Unlaw_Use_False_Name_Identity,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,616.9999999999998,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Use_of_AntiShoplifting_Device,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,0.650974025974026,-0.6590909090909091,0.6426275442770288,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Uttering_a_Forged_Instrument,compas,0.0232423040467118,0.0002704584124004,0.5294117647058824,0.4,1.0019848430169611,0.7570552147239265,0.2519607843137255,-0.0584967320261438,0.226466049382716,119.38313444050335,10.999825615091654,0.11210420441463073,8.543099165610103e-05,0.9987128882473495,0.008072457484222114,0.1294117647058823
c_charge_desc=Viol_Injunct_Domestic_Violence,compas,0.0032401132795567,5.240739968208341e-06,0.5284552845528455,0.5,1.00017457229787,0.946319018404908,0.6520325203252032,-0.1585365853658537,0.643474801061008,305.9869760063454,17.521276416296654,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0284552845528455
c_charge_desc=Viol_Pretrial_Release_Dom_Viol,compas,-0.038066884848827,0.0010351639296505,0.5275974025974026,1.0,0.9985509122779062,1.892638036809816,-0.3506493506493506,0.3425324675324676,0.1410890827385672,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.4724025974025974
c_charge_desc=Viol_Prot_Injunc_Repeat_Viol,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,0.650974025974026,0.3425324675324676,0.6422572456103237,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=Violation_of_Injunction_Order_Stalking_Cyberstalking,compas,0.0426453761536687,0.0012195382989022,0.5292207792207793,0.0,1.0016233766233766,0.0,-0.3506493506493506,-0.6590909090909091,0.1405331076792891,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5292207792207793
c_charge_desc=arrest_case_no_charge,compas,-0.0289922527277928,0.0004217464042031,0.5230202578268877,0.5675675675675675,0.9898880339852444,1.0741999668380036,0.0167985665223234,0.0047035986262505,0.0296641900955281,3.5122241026654404,2.345389034683344,0.10574086688200132,0.00010655070519734277,0.9987775903186662,0.13619503984144865,0.0445473097406798
sex,compas,-0.0678475090837716,0.0023150625465437,0.5092402464065708,0.5923076923076923,0.9667730216395516,1.1244733727810652,-0.2660875059232349,0.0244669088611593,-0.2480679632468825,0.0229889094003348,1.422295649659521,0.10057641902943255,0.00012594950624427364,0.9988075596665777,0.26686840658093225,0.0830674459011214
race,compas,-0.0836681949093315,0.0035113622481074,0.4948717948717949,0.5814977973568282,0.9394950690335304,1.10395120298204,-0.0982039986445272,0.0172032079521066,-0.0747880106297337,-1.703955401031211,0.5491616416448192,0.09163085757051875,0.00015714800880846537,0.9988364912398764,0.582010206010206,0.0866260024850332
c_charge_degree=F,compas,0.1648514645603238,0.0137288499519835,0.6388888888888888,0.4663341645885286,1.212905982905983,0.8853174755419144,0.2416181767802715,-0.0542624919183523,0.2000823152435361,-1.6081589601965591,-0.6301304821587557,0.0755841803143229,0.00015424830134966547,0.9988343992597931,0.5386080253910678,0.1725547243003601
c_charge_degree=M,compas,-0.1648514645603238,0.0137288499519835,0.4663341645885286,0.6388888888888888,0.8853174755419144,1.212905982905983,-0.2416181767802715,0.0542624919183523,-0.2000823152435361,-1.608158960196559,0.6301304821587553,0.0926453026844162,0.00015424830134966547,0.9988343992597931,0.5386080253910678,0.1725547243003601
c_charge_desc=Agg_Battery_Grt_Bod_Harm,compas,-0.0662561485731961,0.0031275774317893,0.5244299674267101,1.0,0.9956101227762468,1.8984615384615384,-0.3811074918566774,0.3517915309446254,0.1119182336424742,202.31706797777585,14.27099387144382,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.4755700325732899
c_charge_desc=Agg_Fleeing_and_Eluding,compas,0.0030544166464552,4.658073926020953e-06,0.526829268292683,0.5,1.0001651031894936,0.9492307692307692,-0.3804878048780488,-0.1504065040650406,-0.3882366043018964,305.98697600634546,17.52127641629666,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0268292682926829
c_charge_desc=Aggrav_Battery_w_Deadly_Weapon,compas,0.0194818555610886,0.0001894596391541,0.528052805280528,0.4545454545454545,1.0024879411018026,0.862937062937063,-0.3861386138613861,-0.1989198919891989,-0.3944165209790209,51.53545239325713,7.305368596384175,0.11155087071614123,8.710819432529595e-05,0.9987214628411744,0.018055319045418003,0.0735073507350734
c_charge_desc=Aggravated_Assault_W_Dead_Weap,compas,0.022944729281538,0.0002636811392912,0.5277777777777778,0.4,1.001965811965812,0.7593846153846153,0.2225490196078431,-0.0503267973856209,0.1978844169246646,119.38313444050326,10.999825615091648,0.11210420441463073,8.543099165610103e-05,0.9987128882473495,0.008072457484222114,0.1277777777777777
c_charge_desc=Aggravated_Assault_W_dead_Weap,compas,-0.0361208747921756,0.000688031337039,0.5252854812398042,0.75,0.9972342828460284,1.423846153846154,-0.1300978792822186,0.3523654159869495,0.1127243815500202,150.48294297788527,12.328631790153407,0.11219642669771232,8.515454440330915e-05,0.9987112759002736,0.006427646688658104,0.2247145187601957
c_charge_desc=Aggravated_Assault_w_Firearm,compas,-0.0540539188342375,0.0020826729211823,0.5252032520325203,1.0,0.997078173858662,1.8984615384615384,-0.3804878048780488,0.3512195121951219,0.1122980194240637,305.9869760063454,17.521276416296658,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.4747967479674797
c_charge_desc=Aggravated_Battery,compas,-0.0540539188342375,0.0020826729211823,0.5252032520325203,1.0,0.997078173858662,1.8984615384615384,0.1211382113821137,-0.1504065040650406,0.3638460070401628,305.98697600634546,17.52127641629666,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.4747967479674797
c_charge_desc=Aggravated_Battery___Pregnant,compas,-0.0195894320553171,0.0001964926915951,0.5260586319218241,0.6666666666666666,0.9987020796792786,1.2656410256410255,-0.3811074918566774,0.016829533116178,-0.3886140457268094,202.31706797777588,14.270993871443824,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.1406080347448425
c_charge_desc=Assault,compas,-0.0765683879442126,0.0041748756698504,0.5236541598694943,1.0,0.9941372819676246,1.8984615384615384,0.1215334420880913,-0.1508972267536704,0.3646513463918405,150.48294297788524,12.328631790153407,0.11219642669771232,8.515454440330915e-05,0.9987112759002736,0.006427646688658104,0.4763458401305057
c_charge_desc=Att_Burgl_Unoccupied_Dwel,compas,0.0030544166464552,4.658073926020953e-06,0.526829268292683,0.5,1.0001651031894936,0.9492307692307692,-0.3804878048780488,-0.1504065040650406,-0.3882366043018964,305.9869760063454,17.521276416296654,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.0268292682926829
c_charge_desc=Attempted_Robbery__No_Weapon,compas,-0.0381908556927107,0.0010401508468815,0.525974025974026,1.0,0.9985414585414584,1.8984615384615384,-0.3798701298701299,0.3506493506493506,0.1126754608489768,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.474025974025974
c_charge_desc=Battery,compas,-0.0869387889425436,0.0038268613165205,0.5085714285714286,0.6304347826086957,0.9655032967032968,1.19685618729097,-0.279648033126294,-0.0101242236024845,-0.2688605108749211,1.906886437928252,1.9750229807241653,0.10408086578653279,0.00011264022598508995,0.9987885926202493,0.17515703755703751,0.1218633540372671
c_charge_desc=Battery_On_A_Person_Over_65,compas,0.0425069455483938,0.0012139687156273,0.5275974025974026,0.0,1.0016233766233766,0.0,-0.3798701298701299,-0.650974025974026,0.1121385144065556,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5275974025974026
c_charge_desc=Battery_on_Law_Enforc_Officer,compas,0.0270772844625619,0.0003708778346143,0.5276872964169381,0.3333333333333333,1.00179403658231,0.6328205128205128,0.2888165038002172,0.3517915309446254,0.1142933163048105,202.31706797777588,14.270993871443824,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.1943539630836048
c_charge_desc=Battery_on_a_Person_Over_65,compas,0.0601627521271479,0.0024308759329474,0.5284552845528455,0.0,1.0032520325203254,0.0,0.1211382113821137,-0.1504065040650406,0.3629442970822281,305.9869760063454,17.52127641629666,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.5284552845528455
c_charge_desc=Burglary_Assault_Battery_Armed,compas,-0.0381908556927107,0.0010401508468815,0.525974025974026,1.0,0.9985414585414584,1.8984615384615384,-0.3798701298701299,0.3506493506493506,0.1126754608489768,617.0000000000002,24.83948469674845,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.474025974025974
c_charge_desc=Burglary_Conveyance_Armed,compas,0.0425069455483938,0.0012139687156273,0.5275974025974026,0.0,1.0016233766233766,0.0,0.6217532467532467,0.3506493506493506,0.6138567274649749,617.0000000000001,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5275974025974026
c_charge_desc=Burglary_Conveyance_Assault_Bat,compas,-0.0381908556927107,0.0010401508468815,0.525974025974026,1.0,0.9985414585414584,1.8984615384615384,0.6217532467532467,-0.650974025974026,0.61421867072552,616.9999999999999,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.474025974025974
c_charge_desc=Burglary_Conveyance_Unoccup,compas,0.1045454833458671,0.0073281901587017,0.5319148936170213,0.0,1.0098199672667758,0.0,0.6268412438625205,0.353518821603928,0.617972027972028,98.6504868613088,10.016522401971192,0.11201198213154916,8.570832141007663e-05,0.9987144340118853,0.009722652275843686,0.5319148936170213
c_charge_desc=Burglary_Dwelling_Assault_Batt,compas,0.0737440009804409,0.0036507365793092,0.5293159609120521,0.0,1.004885993485342,0.0,-0.3811074918566774,-0.6530944625407166,0.1102954484961405,202.31706797777585,14.27099387144382,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.5293159609120521
c_charge_desc=Burglary_Dwelling_Occupied,compas,0.0601627521271479,0.0024308759329474,0.5284552845528455,0.0,1.0032520325203254,0.0,0.1211382113821137,-0.1504065040650406,0.3629442970822281,305.9869760063455,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.5284552845528455
c_charge_desc=Burglary_Structure_Unoccup,compas,0.022944729281538,0.0002636811392912,0.5277777777777778,0.4,1.001965811965812,0.7593846153846153,0.0209150326797386,-0.2519607843137255,0.0294876464517695,119.38313444050334,10.999825615091654,0.11210420441463073,8.543099165610103e-05,0.9987128882473495,0.008072457484222114,0.1277777777777777
c_charge_desc=Burglary_Unoccupied_Dwelling,compas,-0.0070212402222228,2.4712704174159605e-05,0.5263157894736842,0.5555555555555556,0.99919028340081,1.0547008547008547,-0.2721125730994151,-0.208516081871345,-0.2909722222222222,64.09832503785351,8.117300063423341,0.11173531528230439,8.654560217257727e-05,0.9987187681604845,0.014705806284753585,0.0292397660818714
c_charge_desc=Carrying_A_Concealed_Weapon,compas,0.0425069455483938,0.0012139687156273,0.5275974025974026,0.0,1.0016233766233766,0.0,-0.3798701298701299,-0.650974025974026,0.1121385144065556,617.0,24.83948469674845,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.5275974025974026
c_charge_desc=Carrying_Concealed_Firearm,compas,0.0270772844625619,0.0003708778346143,0.5276872964169381,0.3333333333333333,1.00179403658231,0.6328205128205128,0.2888165038002172,-0.3181324647122692,0.3641123882503193,202.31706797777576,14.27099387144382,0.11228864898079391,8.487897991104907e-05,0.9987095801392193,0.004788193582981837,0.1943539630836048
c_charge_desc=Child_Abuse,compas,-0.0381908556927107,0.0010401508468815,0.525974025974026,1.0,0.9985414585414584,1.8984615384615384,-0.3798701298701299,0.3506493506493506,0.1126754608489768,617.0,24.839484696748443,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.474025974025974
c_charge_desc=Corrupt_Public_Servant,compas,0.0601627521271479,0.0024308759329474,0.5284552845528455,0.0,1.0032520325203254,0.0,0.6227642276422765,0.3512195121951219,0.6146684350132626,305.98697600634546,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.5284552845528455
c_charge_desc=Counterfeit_Lic_Plates_Sticker,compas,-0.0381908556927107,0.0010401508468815,0.525974025974026,1.0,0.9985414585414584,1.8984615384615384,-0.3798701298701299,0.3506493506493506,0.1126754608489768,616.9999999999998,24.83948469674844,0.11247309354695707,8.433049994353609e-05,0.998705792469906,0.0015252560707105928,0.474025974025974
c_charge_desc=Crim_Use_of_Personal_ID_Info,compas,0.0601627521271479,0.0024308759329474,0.5284552845528455,0.0,1.0032520325203254,0.0,-0.3804878048780488,-0.6520325203252032,0.1112201591511936,305.98697600634546,17.521276416296665,0.11238087126387548,8.460429837472006e-05,0.9987077723866497,0.0031540720321208094,0.5284552845528455
