variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
c_charge_desc=Consume_Alcoholic_Bev_Pub,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Corrupt_Public_Servant,compas,0.650974025974026,0.3425324675324676,-1.2845144912206474,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Crim_Attempt_Solic_Consp,compas,0.650974025974026,0.3425324675324676,-1.2845144912206474,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0000000000001,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674845,5.673323267171493
c_charge_desc=Crim_Use_of_Personal_ID_Info,compas,-0.1513071895424836,0.3447712418300653,-0.2819233240522596,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,119.38313444050324,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,10.999825615091646,5.673323267171493
c_charge_desc=Crimin_Mischief_Damage_$1000+,compas,0.6520325203252032,0.343089430894309,-1.2862207315261,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,305.9869760063454,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,17.521276416296654,5.673323267171493
c_charge_desc=Criminal_Mischief,compas,0.1504065040650406,0.343089430894309,-0.2838726790450928,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,305.9869760063455,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,17.521276416296665,5.673323267171493
c_charge_desc=Criminal_Mischief_Damage_<$200,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Culpable_Negligence,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=DUI__Enhanced,compas,-0.3512195121951219,0.343089430894309,-0.2815323914980271,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,305.98697600634534,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,17.521276416296654,5.673323267171493
c_charge_desc=DUI_Level_0.15_Or_Minor_In_Veh,compas,-0.353518821603928,0.1770321876704855,0.7221828338167365,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,98.65048686130883,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,10.016522401971192,5.673323267171493
c_charge_desc=DUI_Property_Damage_Injury,compas,-0.3517915309446254,0.008686210640608,0.7202213707960835,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,202.31706797777588,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,14.270993871443824,5.673323267171493
c_charge_desc=DUI_Property_Damage_Persnl_Inj,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=DWLS_Canceled_Disqul_1st_Off,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0000000000001,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674845,5.673323267171493
c_charge_desc=Dealing_in_Stolen_Property,compas,-0.3512195121951219,-0.6601626016260163,-0.2793003163011865,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,305.9869760063454,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,17.521276416296658,5.673323267171493
c_charge_desc=Defrauding_Innkeeper_$300_More,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Del_of_JWH250_2Methox_1Pentyl,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
"c_charge_desc=Deliver_3,4_Methylenediox",compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Deliver_Cannabis,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Deliver_Cocaine,compas,0.6541598694942904,-0.1590538336052201,-1.2911059848776112,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,150.48294297788533,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,12.32863179015341,5.673323267171493
c_charge_desc=Delivery_of_Heroin,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Disorderly_Conduct,compas,-0.3529411764705882,-0.0584967320261438,0.7226370424330724,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,119.38313444050328,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,10.999825615091648,5.673323267171493
c_charge_desc=Driving_License_Suspended,compas,-0.3529411764705882,0.1431372549019608,0.7215249518098094,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,119.38313444050328,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,10.999825615091648,5.673323267171493
c_charge_desc=Driving_Under_The_Influence,compas,-0.3558484349258649,0.0426688632619439,0.7270550330895158,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,57.18857347785279,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,7.681354488343927,5.673323267171493
c_charge_desc=Driving_While_License_Revoked,compas,0.1559865092748735,0.0956998313659359,-0.2072300089436679,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,20.927722442469328,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,4.781202315749644,5.673323267171493
c_charge_desc=Escape,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Expired_DL_More_Than_6_Months,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674845,5.673323267171493
c_charge_desc=Exposes_Culpable_Negligence,compas,-0.016829533116178,-0.3262757871878393,0.217134951042997,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,202.31706797777585,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,14.27099387144382,5.673323267171493
c_charge_desc=Fail_Register_Vehicle,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674844,5.673323267171493
c_charge_desc=False_Imprisonment,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=False_Ownership_Info_Pawn_Item,compas,0.650974025974026,0.3425324675324676,-1.2845144912206474,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Felony_Batt(Great_Bodily_Harm),compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674844,5.673323267171493
c_charge_desc=Felony_Battery,compas,0.650974025974026,0.3425324675324676,-1.2845144912206474,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Felony_Battery_(Dom_Strang),compas,-0.3552631578947368,0.1215277777777777,0.7252768708442257,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,64.09832503785351,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,8.117300063423341,5.673323267171493
c_charge_desc=Felony_Battery_w_Prior_Convict,compas,-0.1007340946166395,-0.4106851549755301,0.2189008501003888,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,150.48294297788527,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,12.32863179015341,5.673323267171493
c_charge_desc=Felony_DUI_(level_3),compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Felony_Driving_While_Lic_Suspd,compas,0.45359477124183,-0.0584967320261438,-0.957141989922904,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,119.38313444050324,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,10.999825615091646,5.673323267171493
c_charge_desc=Felony_Petit_Theft,compas,0.4879978177850519,-0.3278777959629024,-0.958483832129343,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,98.65048686130886,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,10.016522401971194,5.673323267171493
c_charge_desc=Fleeing_or_Eluding_a_LEO,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0000000000001,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674845,5.673323267171493
c_charge_desc=Forging_Bank_Bills_Promis_Note,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Fraudulent_Use_of_Credit_Card,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Grand_Theft_(Motor_Vehicle),compas,0.368384074941452,-0.3765807962529274,-0.7900508085133926,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,83.84193361092045,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,9.250414575831346,5.673323267171493
c_charge_desc=Grand_Theft_Dwell_Property,compas,0.650974025974026,-0.6590909090909091,-1.2852550885540577,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674844,5.673323267171493
c_charge_desc=Grand_Theft_in_the_3rd_Degree,compas,0.1036723934187801,0.0559494591400782,-0.1662750328801989,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,11.404389852047448,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,3.65615001796295,5.673323267171493
c_charge_desc=Harm_Public_Servant_Or_Family,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0000000000002,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674845,5.673323267171493
c_charge_desc=Leaving_Acc_Unattended_Veh,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Leaving_the_Scene_of_Accident,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Lewd_Act_Presence_Child_16,compas,0.650974025974026,0.3425324675324676,-1.2845144912206474,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674844,5.673323267171493
c_charge_desc=Lewd_or_Lascivious_Molestation,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,617.0,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
c_charge_desc=Lewdness_Violation,compas,-0.3506493506493506,0.3425324675324676,-0.2821781654771345,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999998,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.83948469674844,5.673323267171493
c_charge_desc=Lve_Scen_Acc_Veh_Prop_Damage,compas,-0.3506493506493506,-0.6590909090909091,-0.2810662153585783,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4716369529983792,0.5283630470016207,0.5,0.0283630470016207,2,0,0,0.0,0.0,0,-1.993496450168426,617.0000000000002,133.4446022326742,232.15356827930077,616.9999999999999,-0.5564154342590645,24.83948469674845,6.291761961393563,9.692098338098615,24.839484696748443,5.673323267171493
